Date,Open,High,Low,Close,Volume
2023-06-15,19817.25,20073.31,19579.4,19805.54,39405995
2023-06-16,19690.23,19998.93,19509.33,19719.98,47793752
2023-06-19,19765.35,20009.24,19618.44,19734.67,10360678
2023-06-20,20045.56,20250.99,19944.07,20045.32,14029750
2023-06-21,20095.23,20304.07,20040.66,20099.3,30403726
2023-06-22,20125.45,20264.24,19870.33,20118.54,45166735
2023-06-23,19808.17,20031.54,19706.7,19798.29,15548839
2023-06-26,19949.27,20161.49,19875.62,19983.5,31760265
2023-06-27,20161.0,20364.0,19860.8,20146.29,46682110
2023-06-28,20655.98,20833.85,20471.25,20677.32,17893170
2023-06-29,20626.86,20846.43,20375.85,20609.23,30648274
2023-06-30,20698.34,20934.57,20443.42,20671.67,48841278
2023-07-03,20767.02,20822.77,20695.72,20741.8,36097044
2023-07-04,21147.17,21413.95,21002.26,21142.73,10310074
2023-07-05,21128.71,21317.65,21007.21,21127.01,40074030
2023-07-06,21175.9,21481.46,21157.34,21206.19,32375309
2023-07-07,21392.91,21531.93,21153.62,21369.37,38600239
2023-07-10,21406.18,21574.2,21327.73,21425.77,23213202
2023-07-11,21319.28,21615.81,21120.2,21319.56,38445661
2023-07-12,21359.3,21490.3,21298.73,21377.74,22437717
2023-07-13,21629.99,21942.77,21387.66,21661.72,6558274
2023-07-14,21414.64,21581.03,21346.18,21403.55,18211492
2023-07-17,21408.03,21632.48,21185.56,21446.26,30813096
2023-07-18,21295.82,21402.52,21045.76,21274.66,43286801
2023-07-19,21572.51,21792.26,21476.66,21588.26,8764993
2023-07-20,21159.91,21334.34,20992.8,21202.3,22087179
2023-07-21,21069.51,21121.47,20919.13,21068.58,22960709
2023-07-24,21133.99,21289.58,20977.15,21172.37,20576682
2023-07-25,21559.27,21623.54,21463.16,21578.59,31589095
2023-07-26,21588.05,21887.68,21310.67,21570.2,43172651
2023-07-27,21397.62,21747.1,21129.88,21435.11,19516602
2023-07-28,21957.33,22084.06,21684.15,21927.56,31873053
2023-07-31,21512.54,21802.53,21364.9,21555.32,32906760
2023-08-01,20973.93,21131.56,20726.12,20995.19,40106158
2023-08-02,21134.79,21340.88,20895.11,21114.44,18426433
2023-08-03,20980.25,21257.51,20789.92,20995.68,15895584
2023-08-04,20713.75,21043.62,20451.06,20746.78,36848137
2023-08-07,20919.73,21082.2,20776.19,20931.43,41454635
2023-08-08,20981.76,21256.9,20927.47,21001.04,45616647
2023-08-09,20895.9,20981.16,20595.44,20867.29,29336228
2023-08-10,20539.69,20860.78,20406.46,20555.04,27297019
2023-08-11,20802.48,20826.98,20646.34,20778.46,29566789
2023-08-14,20981.73,21155.16,20748.86,20948.9,36966443
2023-08-15,20926.8,21153.67,20809.14,20932.34,47751102
2023-08-16,21439.67,21638.83,21197.79,21404.57,34999852
2023-08-17,21127.9,21213.63,20959.87,21138.28,5667538
2023-08-18,20798.3,21054.57,20450.35,20759.77,43161887
2023-08-21,20561.87,20685.41,20471.97,20595.7,43427123
2023-08-22,20608.08,20800.58,20460.83,20592.68,23839840
2023-08-23,20660.53,20762.18,20361.44,20661.05,34811197
2023-08-24,20600.24,20733.03,20399.02,20609.5,32112999
2023-08-25,20715.8,20893.31,20657.76,20704.81,9261663
2023-08-28,20418.78,20553.59,20207.7,20402.14,40855044
2023-08-29,20722.61,20848.55,20587.8,20763.77,42565200
2023-08-30,20723.96,20839.22,20685.81,20751.61,48985789
2023-08-31,21056.06,21194.57,20918.73,21038.14,23103047
2023-09-01,21147.14,21383.39,20975.99,21133.07,35144809
2023-09-04,21296.99,21548.02,21158.97,21257.36,31071176
2023-09-05,21433.56,21477.44,21330.63,21411.2,14279863
2023-09-06,21573.63,21687.92,21339.68,21534.8,48903062
2023-09-07,21727.09,21781.21,21517.95,21709.5,36013300
2023-09-08,22046.63,22113.34,21844.22,22064.45,40435829
2023-09-11,22090.38,22359.89,22071.48,22125.31,42465683
2023-09-12,22347.57,22541.87,22189.88,22322.4,31846488
2023-09-13,22320.16,22399.18,21996.82,22307.29,32644667
2023-09-14,22660.69,22816.13,22615.87,22701.72,5762557
2023-09-15,22513.93,22578.53,22329.37,22526.54,27044598
2023-09-18,23064.44,23318.31,22697.62,23022.37,29944791
2023-09-19,23020.53,23358.22,22839.69,23020.49,13971541
2023-09-20,22628.36,22719.58,22417.68,22634.45,12188106
2023-09-21,22674.46,22791.9,22596.9,22678.3,5321199
2023-09-22,22475.83,22801.07,22224.17,22502.03,27139911
2023-09-25,22726.08,23057.36,22641.25,22738.03,31092326
2023-09-26,22557.3,22737.3,22394.14,22569.05,8829994
2023-09-27,22417.03,22516.93,22136.32,22457.24,31577570
2023-09-28,21980.51,22012.17,21905.06,21957.01,36638829
2023-09-29,21839.32,22053.32,21664.51,21846.62,36625253
2023-10-02,21247.26,21370.74,20981.86,21219.92,18329543
2023-10-03,20854.26,20874.49,20639.79,20825.08,29169269
2023-10-04,20999.22,21224.89,20942.54,21023.44,21806308
2023-10-05,21243.45,21275.67,20995.79,21230.09,10113050
2023-10-06,21344.61,21608.17,21080.24,21346.97,39211623
2023-10-09,21139.91,21234.11,20826.61,21107.81,19992929
2023-10-10,21080.17,21157.42,20869.32,21104.17,49330847
2023-10-11,21126.71,21315.39,21009.11,21111.7,36530062
2023-10-12,20835.66,20976.0,20641.97,20826.68,25858750
2023-10-13,21193.37,21521.68,20955.3,21210.74,15279184
2023-10-16,21411.37,21637.12,21167.22,21442.54,42064366
2023-10-17,21407.24,21513.6,21165.89,21394.26,46543029
2023-10-18,21430.15,21649.99,21350.18,21409.72,21382927
2023-10-19,21455.98,21590.55,21245.49,21471.82,21984796
2023-10-20,20966.47,21242.56,20909.19,20954.33,34908080
2023-10-23,20891.79,21044.18,20718.89,20900.56,25549596
2023-10-24,20755.56,20927.59,20475.11,20737.87,13865465
2023-10-25,20472.25,20551.38,20426.91,20496.91,35473044
2023-10-26,20467.87,20590.05,20251.73,20435.97,31825924
2023-10-27,20867.23,21152.75,20764.4,20884.99,42486327
2023-10-30,21042.82,21316.57,21007.39,21053.96,24878002
2023-10-31,20881.1,21020.91,20617.94,20918.07,45840312
2023-11-01,21037.42,21174.23,20780.6,21070.17,7651788
2023-11-02,21433.77,21702.99,21311.66,21432.41,5209720
2023-11-03,21658.63,21984.35,21433.03,21678.79,23995438
2023-11-06,21732.1,21773.28,21429.43,21702.97,19383405
2023-11-07,21501.35,21712.3,21231.04,21543.17,25768135
2023-11-08,21721.78,21871.09,21412.48,21732.29,30079305
2023-11-09,21829.39,22134.53,21735.87,21843.6,17525800
2023-11-10,22044.52,22155.14,21794.28,22086.99,15520770
2023-11-13,22230.72,22369.8,22065.58,22264.17,30060248
2023-11-14,22545.69,22819.21,22392.83,22553.48,18361840
2023-11-15,22417.01,22477.43,22206.22,22417.65,32127984
2023-11-16,22772.29,22972.44,22447.32,22781.01,48677912
2023-11-17,22846.97,23021.12,22734.16,22844.14,34397621
2023-11-20,23431.08,23570.83,23074.04,23422.17,12016611
2023-11-21,23192.28,23403.5,23119.42,23237.83,42391910
2023-11-22,23727.8,23942.16,23650.83,23731.21,42578969
2023-11-23,23841.18,23894.57,23574.01,23797.06,7780877
2023-11-24,23622.35,23843.44,23430.69,23620.55,49563430
2023-11-27,23509.53,23785.82,23286.13,23492.85,8031863
2023-11-28,23394.32,23690.12,23179.21,23411.93,40150208
2023-11-29,23566.26,23634.64,23458.93,23540.47,15457143
2023-11-30,23723.45,23790.95,23617.5,23697.57,37586627
2023-12-01,23545.92,23673.08,23293.54,23543.91,46606396
2023-12-04,23591.28,23704.07,23381.53,23546.45,26603101
2023-12-05,24124.99,24337.8,24089.9,24161.18,41799243
2023-12-06,24624.05,24939.06,24610.21,24671.72,24811148
2023-12-07,24837.58,24878.67,24602.76,24810.77,5621747
2023-12-08,24862.51,24892.86,24605.7,24832.0,49438942
2023-12-11,24839.91,25054.21,24594.67,24877.7,49787557
2023-12-12,25047.3,25348.17,25007.26,25070.81,43177622
2023-12-13,24725.32,24884.97,24447.53,24773.13,42916294
2023-12-14,24686.1,24961.98,24522.16,24706.53,39537493
2023-12-15,24248.18,24351.97,23947.36,24221.71,38850844
2023-12-18,24349.19,24676.6,24070.54,24347.44,49514743
2023-12-19,24531.35,24881.18,24307.3,24546.27,15774240
2023-12-20,24401.24,24556.94,24364.55,24413.76,16275833
2023-12-21,24835.02,25008.82,24529.16,24884.65,33398684
2023-12-22,24508.93,24708.78,24345.12,24528.57,36601658
2023-12-25,24121.48,24230.95,23771.62,24107.36,19857318
2023-12-26,24227.8,24441.67,23867.78,24181.93,16084171
2023-12-27,24529.46,24807.5,24268.0,24495.45,48441158
2023-12-28,24952.59,25268.99,24791.13,25000.23,31966655
2023-12-29,24912.22,25188.86,24583.16,24872.57,40148794
2024-01-01,25233.02,25384.96,24930.09,25204.47,33906038
2024-01-02,25231.17,25304.53,24853.36,25202.91,49011750
2024-01-03,25156.55,25452.48,24882.55,25160.78,44873085
2024-01-04,25427.27,25607.73,25375.71,25437.65,47950745
2024-01-05,25626.72,25922.05,25577.21,25646.94,44954663
2024-01-08,25128.32,25310.96,24904.05,25172.05,13151496
2024-01-09,25600.27,25706.45,25433.89,25628.13,26817576
2024-01-10,26036.39,26451.24,25980.05,26062.81,37285676
2024-01-11,25875.94,25981.89,25491.5,25877.59,12451062
2024-01-12,26036.59,26397.09,25894.81,26010.85,30482614
2024-01-15,26172.71,26560.35,26105.53,26175.45,15304803
2024-01-16,26221.34,26591.41,25904.97,26267.8,25324696
2024-01-17,26152.65,26380.84,25768.06,26104.84,30211536
2024-01-18,25950.77,26151.29,25839.87,25904.89,49439681
2024-01-19,25936.87,26250.83,25699.74,25907.31,9528268
2024-01-22,26333.92,26433.72,25892.88,26282.26,23999710
2024-01-23,26468.93,26678.05,26155.89,26464.22,15052700
2024-01-24,26405.9,26622.05,26115.92,26357.11,34696625
2024-01-25,26566.55,26807.21,26452.27,26611.73,22264923
2024-01-26,25698.9,25907.04,25572.1,25712.72,21869307
2024-01-29,26048.81,26241.58,26023.75,26077.46,35590606
2024-01-30,25512.4,25781.93,25255.8,25543.48,39447582
2024-01-31,25406.05,25774.82,25238.98,25442.6,20090407
2024-02-01,25123.23,25226.94,24908.37,25110.93,20974862
2024-02-02,24758.68,25080.73,24490.3,24730.85,13924435
2024-02-05,25093.1,25360.13,24764.13,25085.24,46596585
2024-02-06,24919.25,25271.47,24897.26,24954.48,38338507
2024-02-07,25099.43,25299.62,24970.29,25068.23,31098020
2024-02-08,25077.77,25368.26,24850.55,25064.14,48992776
2024-02-09,25206.37,25273.39,25037.14,25217.65,27295574
2024-02-12,25268.57,25570.13,24946.82,25250.98,30587567
2024-02-13,24848.43,24935.04,24675.06,24872.32,29001805
2024-02-14,25164.03,25521.28,25029.42,25179.62,31729306
2024-02-15,25082.32,25413.49,24832.6,25040.5,48573912
2024-02-16,24562.19,24725.93,24530.52,24582.79,40079500
2024-02-19,24463.39,24582.16,24293.78,24466.33,34780052
2024-02-20,24955.62,25214.48,24663.15,24916.73,19297708
2024-02-21,25201.84,25314.11,25055.97,25180.92,49107492
2024-02-22,25041.71,25418.08,24764.94,25085.64,34300601
2024-02-23,24955.28,25073.93,24740.6,24990.53,34140356
2024-02-26,24855.05,24994.66,24642.84,24904.08,12716492
2024-02-27,25548.04,25910.77,25294.99,25534.67,16472170
2024-02-28,25656.55,25938.04,25537.79,25661.92,26349746
2024-02-29,25766.86,26140.32,25579.96,25804.61,11158382
2024-03-01,26181.84,26296.42,26011.72,26133.96,32873254
2024-03-04,26222.42,26502.32,26022.51,26219.3,20049125
2024-03-05,26121.29,26402.59,25872.34,26148.29,40886559
2024-03-06,26097.2,26353.96,25980.48,26097.14,49568130
2024-03-07,26103.9,26368.78,25774.68,26085.15,37026685
2024-03-08,26039.72,26331.2,25768.76,26083.94,40480684
2024-03-11,26298.4,26521.59,26099.93,26322.12,7074278
2024-03-12,26381.41,26496.27,26043.18,26349.06,26761142
2024-03-13,26586.96,26910.12,26195.53,26591.25,15533873
2024-03-14,26581.08,26707.46,26401.47,26576.13,26111381
2024-03-15,26604.69,26904.59,26389.48,26611.84,48023741
2024-03-18,25936.97,26115.16,25745.11,25984.38,39832775
2024-03-19,26245.36,26546.7,26216.65,26280.49,36849424
2024-03-20,26394.52,26709.48,26200.31,26400.28,41586547
2024-03-21,26695.92,26856.45,26626.1,26727.01,5690778
2024-03-22,25762.34,25880.53,25468.46,25808.8,42598496
2024-03-25,26502.29,26563.9,26264.76,26465.91,30343981
2024-03-26,26483.03,26693.25,26333.93,26432.16,31919721
2024-03-27,26825.65,27143.7,26595.43,26794.23,28411915
2024-03-28,26508.05,26539.01,26320.61,26470.59,27736538
2024-03-29,26648.29,26983.77,26404.7,26675.82,11036207
2024-04-01,26397.83,26518.9,25985.71,26349.28,31395783
2024-04-02,26130.88,26377.67,25925.89,26162.59,18327766
2024-04-03,26822.32,27150.82,26509.66,26773.97,17344700
2024-04-04,26776.31,26892.19,26623.79,26723.42,13181311
2024-04-05,26826.53,27019.59,26486.79,26803.83,36959674
2024-04-08,27146.55,27153.42,27028.5,27094.41,6658332
2024-04-09,27273.99,27349.86,27197.04,27266.41,26228657
2024-04-10,27300.25,27473.05,27004.6,27326.53,35464527
2024-04-11,27450.22,27521.99,27169.52,27457.14,22548495
2024-04-12,28270.59,28548.49,28165.12,28260.01,35427511
2024-04-15,28203.53,28464.88,28183.01,28251.78,9074999
2024-04-16,28345.12,28589.8,28069.61,28331.25,39217863
2024-04-17,28755.02,28822.34,28389.05,28699.78,13966309
2024-04-18,29055.94,29262.11,28854.59,29092.0,37138789
2024-04-19,29552.58,29831.81,29339.19,29518.04,15193756
2024-04-22,29804.64,30189.01,29415.54,29756.09,18701736
2024-04-23,29411.97,29437.82,29200.56,29359.86,8892825
2024-04-24,30002.21,30353.62,29518.0,29947.09,27130590
2024-04-25,29549.65,29827.79,29122.84,29547.11,41425515
2024-04-26,29722.88,29943.05,29370.22,29666.24,13998331
2024-04-29,29439.85,29659.67,29103.58,29409.58,13671734
2024-04-30,29358.93,29484.03,29078.36,29398.71,28319440
2024-05-01,29523.73,29620.01,29272.03,29526.45,7644046
2024-05-02,29678.02,29943.07,29330.98,29652.13,17537769
2024-05-03,29783.99,30005.9,29441.42,29814.12,44958111
2024-05-06,30420.48,30826.73,30069.65,30403.38,44368536
2024-05-07,30601.39,30803.81,30509.87,30581.01,8763302
2024-05-08,30462.49,30621.47,30209.11,30503.64,6983438
2024-05-09,30876.78,31217.29,30584.17,30868.74,26971167
2024-05-10,31355.73,31503.79,31086.63,31321.7,21290309
2024-05-13,30872.68,31145.46,30804.39,30872.82,22160825
2024-05-14,31045.78,31450.9,30737.59,31106.49,40307745
2024-05-15,31319.04,31810.69,31187.88,31380.66,42036023
2024-05-16,31263.28,31665.88,31103.11,31281.16,44320824
2024-05-17,31864.31,32153.4,31584.08,31810.08,7803005
2024-05-20,31731.05,32109.71,31325.62,31765.53,48229393
2024-05-21,31843.21,32281.12,31628.76,31826.1,10256583
2024-05-22,31737.41,31958.47,31322.62,31772.73,18553496
2024-05-23,31768.7,31855.42,31560.89,31791.38,16434079
2024-05-24,31429.57,31559.61,31216.85,31385.87,41598653
2024-05-27,30884.31,31005.17,30477.84,30856.06,43652659
2024-05-28,31407.89,31792.39,31331.12,31458.8,16592789
2024-05-29,31142.77,31470.59,30696.67,31151.65,6661342
2024-05-30,30735.52,31092.67,30669.4,30793.51,21230378
2024-05-31,30007.81,30076.46,29739.54,30010.11,14208201
2024-06-03,29811.36,30133.84,29429.4,29792.01,33498615
2024-06-04,29286.15,29512.94,28941.96,29330.91,32639416
2024-06-05,29895.32,30239.11,29842.58,29920.59,43773339
2024-06-06,30282.75,30574.92,29869.32,30295.13,41471365
2024-06-07,30107.51,30251.11,29684.01,30057.07,46265043
2024-06-10,30942.45,30997.31,30557.93,30881.52,30034884
2024-06-11,31200.79,31358.57,31040.86,31257.69,20780630
2024-06-12,31180.87,31547.35,30901.73,31148.35,28050888
2024-06-13,30211.07,30647.91,29822.55,30226.58,10573945
2024-06-14,31056.28,31394.23,30720.62,31069.64,9886202
2024-06-17,30595.07,30666.21,30200.39,30563.99,25684213
2024-06-18,30022.9,30189.33,29606.35,29972.73,18900845
2024-06-19,30407.26,30700.84,30059.45,30352.51,28243967
2024-06-20,31262.93,31632.63,31070.53,31253.28,15315271
2024-06-21,31766.78,31897.36,31398.02,31784.94,22563002
2024-06-24,32049.56,32076.78,31685.15,32012.74,7427667
2024-06-25,32221.9,32617.13,31934.13,32254.02,10311154
2024-06-26,32605.59,32813.55,32522.07,32597.24,11557734
2024-06-27,32888.53,33081.83,32821.94,32907.15,19509348
2024-06-28,33052.04,33102.95,32879.46,33031.35,39118321
2024-07-01,33051.51,33384.43,32693.52,33085.86,5277834
2024-07-02,33033.44,33506.36,32607.39,33074.25,44139488
2024-07-03,32843.09,33262.0,32431.49,32788.23,9730654
2024-07-04,32638.84,32996.73,32313.93,32690.91,34697658
2024-07-05,32040.62,32318.22,31769.99,32039.86,25671541
2024-07-08,31979.12,32114.3,31858.33,32014.87,48681707
2024-07-09,31589.51,31936.99,31526.29,31647.88,16675889
2024-07-10,31183.44,31458.23,31115.93,31241.42,8998585
2024-07-11,31280.67,31631.21,30997.99,31321.36,41370544
2024-07-12,31903.82,32081.78,31663.84,31857.08,11900725
2024-07-15,32192.85,32385.98,31868.61,32220.88,38495357
2024-07-16,31683.52,31728.83,31177.18,31626.53,6732141
2024-07-17,31273.81,31454.12,31079.78,31263.6,34449015
2024-07-18,31621.03,31732.05,31158.66,31629.05,21072326
2024-07-19,31278.82,31403.25,30966.1,31268.8,31001368
2024-07-22,31199.1,31659.84,30862.65,31197.02,15627772
2024-07-23,31447.94,31659.62,31227.36,31415.42,47229669
2024-07-24,31035.91,31339.84,30906.41,31062.93,20197601
2024-07-25,31096.35,31530.24,30770.92,31114.64,20487103
2024-07-26,30677.27,31086.66,30492.73,30628.99,40188893
2024-07-29,30474.54,30711.49,30080.14,30420.21,15403209
2024-07-30,30597.08,30932.88,30268.13,30549.11,15205026
2024-07-31,29967.7,30164.72,29811.02,29977.36,41442001
2024-08-01,30181.61,30327.92,29967.15,30147.8,40301420
2024-08-02,30149.9,30370.92,30087.5,30152.76,34510763
2024-08-05,30364.43,30690.92,29998.14,30364.73,39574778
2024-08-06,30422.48,30789.5,30263.84,30458.46,44078064
2024-08-07,30980.53,31158.09,30750.16,30969.24,8119331
2024-08-08,30989.21,31143.95,30931.86,31028.17,37442046
2024-08-09,30859.89,31196.33,30480.25,30880.69,12301078
2024-08-12,30982.3,31051.85,30776.66,30938.36,9003487
2024-08-13,31115.94,31449.03,30915.3,31152.44,34612901
2024-08-14,31129.68,31526.64,30826.77,31183.17,5834938
2024-08-15,31157.03,31557.52,30935.17,31210.83,5807400
2024-08-16,31014.99,31325.58,30630.34,30960.4,45059566
2024-08-19,30727.35,31136.61,30497.01,30726.5,16955489
2024-08-20,30210.67,30478.49,30117.57,30221.63,21184291
2024-08-21,30906.6,31222.99,30633.65,30868.22,11472036
2024-08-22,30460.68,30725.51,30213.33,30419.81,38025767
2024-08-23,30158.79,30312.63,29929.88,30179.04,42921639
2024-08-26,29954.13,30000.8,29501.89,29930.95,13043732
2024-08-27,30297.17,30436.83,29902.0,30264.35,42851687
2024-08-28,30188.0,30403.43,29909.76,30169.34,25926786
2024-08-29,30590.44,30940.14,30297.18,30633.13,6779892
2024-08-30,30443.51,30794.48,30013.67,30397.81,48151442
2024-09-02,30516.51,30650.6,30254.03,30511.74,12252270
2024-09-03,30191.79,30327.84,29891.63,30218.09,36527173
2024-09-04,30998.77,31458.44,30646.96,31008.04,17931855
2024-09-05,30521.98,30682.65,30304.31,30578.54,34873351
2024-09-06,30658.76,30956.86,30297.1,30704.46,17369135
2024-09-09,30983.13,31247.76,30859.29,30950.26,39474675
2024-09-10,31054.09,31397.55,31000.58,31116.33,41975535
2024-09-11,31049.22,31156.44,30879.41,31059.59,41956842
2024-09-12,31026.42,31108.67,30601.11,31023.62,15724646
2024-09-13,30997.03,31157.03,30899.77,31052.34,36892991
2024-09-16,31068.67,31308.08,30870.55,31009.99,48133323
2024-09-17,31346.69,31665.9,31223.57,31381.07,19165740
2024-09-18,32200.81,32388.42,31790.4,32226.05,13809609
2024-09-19,31998.23,32352.9,31811.06,32023.35,17284742
2024-09-20,31475.79,31908.71,31378.88,31509.77,24612525
2024-09-23,31426.2,31568.99,31253.0,31488.99,21468790
2024-09-24,32506.17,32751.64,32262.14,32476.38,31635028
2024-09-25,32236.25,32528.85,31885.25,32176.16,29199460
2024-09-26,32785.72,32995.22,32555.18,32821.92,7958963
2024-09-27,33517.68,33696.84,33008.36,33495.83,26819702
2024-09-30,33318.92,33618.83,33063.91,33286.71,48868696
2024-10-01,33574.03,33985.73,33059.89,33527.3,24756934
2024-10-02,34185.28,34624.3,33876.31,34195.86,18011582
2024-10-03,34027.12,34380.23,33672.72,34053.97,42322985
2024-10-04,33960.65,34374.98,33715.6,33984.4,47232412
2024-10-07,33789.49,33988.41,33312.92,33760.77,13325344
2024-10-08,33405.45,33707.9,33162.7,33363.17,29494969
2024-10-09,33074.4,33383.5,32962.09,33116.57,47817546
2024-10-10,32626.57,32789.31,32223.1,32643.43,25254024
2024-10-11,32722.36,33033.21,32224.09,32669.83,33523531
2024-10-14,32420.77,32680.05,31956.58,32381.04,14232418
2024-10-15,32547.84,32701.26,32367.98,32484.84,28694787
2024-10-16,31923.75,32332.93,31631.93,31891.32,30118435
2024-10-17,32017.02,32103.48,31744.81,32030.7,43177208
2024-10-18,32375.63,32561.48,31923.33,32363.89,26992018
2024-10-21,31622.89,31689.11,31395.36,31602.54,10556452
2024-10-22,31703.49,32137.0,31639.02,31757.03,28441318
2024-10-23,32243.32,32596.3,32101.1,32237.58,20110487
2024-10-24,31809.14,31983.0,31564.46,31782.53,11865999
2024-10-25,32389.98,32782.89,31978.38,32433.14,12562635
2024-10-28,32645.8,32842.26,32167.71,32609.2,14479622
2024-10-29,32357.2,32729.06,31881.9,32346.36,41417182
2024-10-30,32396.15,32593.26,31960.83,32337.65,28862973
2024-10-31,32507.64,32806.93,32136.17,32567.25,11785932
2024-11-01,32579.37,33071.46,32231.07,32609.98,41132737
2024-11-04,32847.19,33006.6,32505.7,32833.85,32026790
2024-11-05,32457.8,32600.06,32395.18,32484.23,30054520
2024-11-06,32591.17,32875.82,32333.18,32563.24,17215841
2024-11-07,32057.02,32491.43,31891.1,32023.85,34697894
2024-11-08,31943.05,32215.05,31809.46,31993.91,14939139
2024-11-11,31661.43,31748.53,31231.09,31659.68,42250890
2024-11-12,31394.02,31594.16,31222.34,31392.9,17664860
2024-11-13,31854.45,32144.47,31507.03,31871.11,33599292
2024-11-14,32357.17,32433.83,32085.09,32301.24,23392486
2024-11-15,32592.91,32893.85,32206.29,32550.27,22866316
2024-11-18,32161.98,32617.74,32071.38,32136.63,11445860
2024-11-19,32054.92,32279.6,31656.78,32027.46,44480235
2024-11-20,32501.52,32721.42,32136.86,32506.5,9675195
2024-11-21,32629.64,32809.62,32480.28,32574.79,35576146
2024-11-22,33520.51,33611.56,33002.75,33494.44,13131526
2024-11-25,33696.76,34119.82,33465.84,33665.92,30734757
2024-11-26,33805.81,34006.53,33568.92,33756.97,5384903
2024-11-27,33614.85,33881.94,33506.4,33645.26,38266625
2024-11-28,33754.04,34069.18,33634.0,33712.63,31331850
2024-11-29,33623.4,33925.21,33586.43,33664.44,23545623
2024-12-02,33942.95,34318.1,33483.32,33963.96,44076412
2024-12-03,34344.87,34463.65,34219.13,34367.46,12249433
2024-12-04,34122.25,34485.45,33832.35,34057.06,19659576
2024-12-05,33574.44,34003.6,33305.87,33526.63,6540710
2024-12-06,32827.69,33143.55,32364.01,32801.3,41900818
2024-12-09,33044.36,33490.09,32798.21,33014.37,34278566
2024-12-10,32598.55,32719.79,32517.85,32590.46,9294329
2024-12-11,31818.33,32022.18,31661.59,31761.53,12750981
2024-12-12,31921.86,32235.92,31625.73,31922.33,39754160
2024-12-13,32874.37,33204.61,32413.82,32890.09,40513916
2024-12-16,32856.51,33138.36,32562.3,32900.85,17772955
2024-12-17,33283.12,33457.66,33103.54,33245.06,19588701
2024-12-18,33322.22,33412.47,33095.23,33291.0,49886470
2024-12-19,33249.42,33500.75,32964.48,33264.81,39321560
2024-12-20,33581.09,33783.43,33164.42,33644.99,43063840
2024-12-23,33586.74,33928.55,33224.28,33541.25,5434368
2024-12-24,33596.51,33821.01,33362.61,33662.29,16954802
2024-12-25,33833.25,33899.06,33706.7,33805.71,32086597
2024-12-26,33611.31,33856.21,33324.58,33548.21,21370193
2024-12-27,33952.53,34291.71,33589.18,33961.0,44631881
2024-12-30,33867.34,34355.38,33626.27,33903.28,24611739
2024-12-31,33636.92,33928.69,33134.1,33609.38,6167498
